contrast	estimate	se	df	z_ratio	p_value	roi	atlas
MD baseline	0.0460394236695322	0.0391786048876437	Inf	1.17511646475325	0.23994812437808	20	HOCortical
MD critical	-0.0611465113698388	0.0391786048876438	Inf	-1.56071181057096	0.118591763338832	20	HOCortical
Alice baseline	0.32927812136087	0.0860188783058757	Inf	3.82797506600801	0.000129201841319818	21	HOCortical
Alice critical	1.24751788880263	0.0860188783058701	Inf	14.5028383695803	1.16242006886941e-47	21	HOCortical
Language baseline	0.180937370758125	0.0285078264280209	Inf	6.34693673384644	2.19644402606293e-10	21	HOCortical
Language critical	1.21706808676379	0.028507826428021	Inf	42.6924195654394	0	21	HOCortical
MD baseline	-0.121298478896048	0.0385723244666788	Inf	-3.14470233705602	0.00166255897156978	21	HOCortical
MD critical	-0.349957858817301	0.0385723244666789	Inf	-9.07277079242698	1.16028182929635e-19	21	HOCortical
Alice baseline	-0.0171302185046875	0.0864241658094207	Inf	-0.198210978888271	0.842879997989287	22	HOCortical
Alice critical	0.192971234983713	0.0864241658094225	Inf	2.2328388498333	0.0255595733120883	22	HOCortical
Language baseline	-0.257613617635031	0.0276928647185854	Inf	-9.3025268513351	1.37146842790156e-20	22	HOCortical
Language critical	0.129747958852219	0.0276928647185855	Inf	4.68524871553436	2.79620169382871e-06	22	HOCortical
MD baseline	0.311842082425651	0.0382020851221315	Inf	8.16295972925816	3.26913520204405e-16	22	HOCortical
MD critical	0.298534619827227	0.0382020851221315	Inf	7.81461584813541	5.51309084394452e-15	22	HOCortical
Alice baseline	0.145068406219744	0.0807320693110066	Inf	1.79691177815463	0.0723496264914623	23	HOCortical
Alice critical	0.367404580638346	0.0807320693110155	Inf	4.55091246606032	5.3413767701908e-06	23	HOCortical
Language baseline	0.714428345484994	0.0322249524808162	Inf	22.1700356551434	6.68574319628645e-109	23	HOCortical
Language critical	0.909979656391516	0.0322249524808161	Inf	28.23835526005	1.9784519485764e-175	23	HOCortical
MD baseline	0.751277300695549	0.039778197195317	Inf	18.8866603734368	1.46847000020957e-79	23	HOCortical
MD critical	0.934996952270354	0.0397781971953169	Inf	23.5052621334089	3.60344326241139e-122	23	HOCortical
Alice baseline	-0.136153211660993	0.0746434308435169	Inf	-1.82404814626522	0.0681447937717093	24	HOCortical
Alice critical	-0.121722048870376	0.074643430843517	Inf	-1.63071348000543	0.102950790885694	24	HOCortical
Language baseline	-0.617920341211321	0.027810375369942	Inf	-22.2190579232232	2.24734715833034e-109	24	HOCortical
Language critical	-0.437048011182991	0.0278103753699419	Inf	-15.7152863048142	1.18843126493377e-55	24	HOCortical
MD baseline	0.364301781642256	0.0354182155082636	Inf	10.2857181372466	8.17305089977921e-25	24	HOCortical
MD critical	0.599407647783991	0.0354182155082635	Inf	16.9237111238465	3.00861043746164e-64	24	HOCortical
Alice baseline	0.416870857578471	0.0728514765079444	Inf	5.72220190393823	1.05152237655248e-08	25	HOCortical
Alice critical	0.830834729671535	0.0728514765079435	Inf	11.4045009037112	3.97047914323242e-30	25	HOCortical
Language baseline	0.133582586999575	0.0221610361185028	Inf	6.02781324326454	1.66192930218501e-09	25	HOCortical
Language critical	0.480820653855904	0.0221610361185028	Inf	21.6966684808773	2.20576610017578e-104	25	HOCortical
MD baseline	-0.386362315127737	0.0315678728605571	Inf	-12.2390988089186	1.92154294135256e-34	25	HOCortical
MD critical	-0.884451648461071	0.031567872860557	Inf	-28.0174610550387	9.95694140082955e-173	25	HOCortical
Alice baseline	0.494536094338242	0.0894583951953929	Inf	5.52811274177329	3.23694017529892e-08	26	HOCortical
Alice critical	0.942681443175332	0.0894583951953892	Inf	10.5376520684994	5.79270542360982e-26	26	HOCortical
Language baseline	0.913079113600051	0.0315107316410061	Inf	28.9767665188652	1.29134591141707e-184	26	HOCortical
Language critical	1.59628714051223	0.031510731641006	Inf	50.6585235372615	0	26	HOCortical
MD baseline	0.597896781959993	0.0412615750925267	Inf	14.4904013145219	1.39326415644472e-47	26	HOCortical
MD critical	0.647809768180464	0.0412615750925268	Inf	15.7000736575806	1.51066561118412e-55	26	HOCortical
Alice baseline	0.0362444090536923	0.0348071519262297	Inf	1.04129200603683	0.297740045662695	27	HOCortical
Alice critical	0.080474967193243	0.0348071519262328	Inf	2.31202390140378	0.0207763661948528	27	HOCortical
Language baseline	-0.0905507304892367	0.010528823274218	Inf	-8.60027071695357	7.95282800022491e-18	27	HOCortical
Language critical	-0.0308611695827212	0.0105288232742181	Inf	-2.93111288687797	0.00337750022964577	27	HOCortical
MD baseline	-0.243565599331606	0.0150467586374162	Inf	-16.1872470477423	6.20429176342308e-59	27	HOCortical
MD critical	-0.456955689882788	0.0150467586374161	Inf	-30.3690449813222	1.40838789543545e-202	27	HOCortical
Alice baseline	0.0680543526291854	0.0717676320688313	Inf	0.948259691275802	0.342997265946991	28	HOCortical
Alice critical	0.168324445652395	0.0717676320688318	Inf	2.3454089371509	0.0190062207524454	28	HOCortical
Language baseline	0.232641098757719	0.0230324955094195	Inf	10.1005598226461	5.49277237696465e-24	28	HOCortical
Language critical	0.302974093800216	0.0230324955094197	Inf	13.154201796167	1.60974464300241e-39	28	HOCortical
MD baseline	0.130652241811019	0.0317439393140573	Inf	4.11581689715371	3.85810505777594e-05	28	HOCortical
MD critical	0.0922251807873981	0.0317439393140573	Inf	2.9052846867861	0.00366919199926613	28	HOCortical
Alice baseline	0.0108836656328362	0.0434712745318216	Inf	0.250364539573581	0.802305449825167	29	HOCortical
Alice critical	-0.000765159948558757	0.043471274531818	Inf	-0.0176015071285456	0.985956754349151	29	HOCortical
Language baseline	0.0405289624564262	0.0132433766956479	Inf	3.06031938740707	0.00221101070954081	29	HOCortical
Language critical	0.0265075084904204	0.0132433766956479	Inf	2.00156720597786	0.0453312989758062	29	HOCortical
MD baseline	-0.0215954268471741	0.0188408320959968	Inf	-1.14620345519467	0.251710978582903	29	HOCortical
MD critical	-0.103111668973158	0.0188408320959968	Inf	-5.4727768098452	4.43037954095737e-08	29	HOCortical
Alice baseline	0.0308770217180411	0.0396442134368575	Inf	0.778853180356822	0.436066206605439	30	HOCortical
Alice critical	0.16085726590408	0.0396442134368579	Inf	4.05752194226984	4.95961588240518e-05	30	HOCortical
Language baseline	-0.147593169564714	0.011693613301299	Inf	-12.62169064102	1.60341585755551e-36	30	HOCortical
Language critical	-0.00651783599530804	0.011693613301299	Inf	-0.557384259883468	0.577264917343468	30	HOCortical
MD baseline	-0.30486890868514	0.0169878454272336	Inf	-17.9462963676605	5.12993886802091e-72	30	HOCortical
MD critical	-0.557455621283565	0.0169878454272336	Inf	-32.8149690124855	3.60161967109802e-236	30	HOCortical
Alice baseline	-0.0228725935987888	0.0568960060286924	Inf	-0.402007015874792	0.687678862950276	31	HOCortical
Alice critical	0.0678454994244115	0.0568960060286924	Inf	1.19244748726646	0.233085829671484	31	HOCortical
Language baseline	-0.430575076612034	0.0173430861576665	Inf	-24.8269006275851	4.59395027284735e-136	31	HOCortical
Language critical	-0.294560034119115	0.0173430861576665	Inf	-16.9842916907211	1.07341645827147e-64	31	HOCortical
MD baseline	-0.0868249892021761	0.0246644113639982	Inf	-3.52025385567934	0.000431133949107154	31	HOCortical
MD critical	-0.13555628644627	0.0246644113639982	Inf	-5.49602763454297	3.884416643307e-08	31	HOCortical
Alice baseline	-0.281575326979447	0.0847892241043932	Inf	-3.32088576058638	0.000897322581836819	32	HOCortical
Alice critical	-0.329364920002856	0.0847892241043934	Inf	-3.88451390470726	0.000102534824937215	32	HOCortical
Language baseline	-0.932700974703094	0.0336197797060774	Inf	-27.7426260034206	2.13865133373518e-169	32	HOCortical
Language critical	-0.831040720453799	0.0336197797060772	Inf	-24.718803267577	6.71527326695021e-135	32	HOCortical
MD baseline	-0.427496407898285	0.0416199281632872	Inf	-10.2714355061136	9.47836469617494e-25	32	HOCortical
MD critical	-0.39345852600852	0.0416199281632871	Inf	-9.45360896503395	3.27345313912566e-21	32	HOCortical
Alice baseline	0.525426923179147	0.0683090628346795	Inf	7.69190648173254	1.44958561288824e-14	33	HOCortical
Alice critical	1.10544722550465	0.0683090628346735	Inf	16.1830243254857	6.644872811424e-59	33	HOCortical
Language baseline	0.328845260932104	0.0207701778601461	Inf	15.8325683653915	1.85492440828733e-56	33	HOCortical
Language critical	0.863118651158733	0.020770177860146	Inf	41.5556697188853	0	33	HOCortical
MD baseline	-0.21626418860149	0.0295849060550706	Inf	-7.30995015495154	2.67241500436059e-13	33	HOCortical
MD critical	-0.369135038995184	0.0295849060550707	Inf	-12.4771408199864	9.94956460523574e-36	33	HOCortical
Alice baseline	0.0546477867507961	0.0349509865670262	Inf	1.56355491270602	0.117922130306919	34	HOCortical
Alice critical	0.127629321634512	0.0349509865670258	Inf	3.65166578029939	0.000260544824210287	34	HOCortical
Language baseline	-0.0119758084670206	0.0108410143668581	Inf	-1.1046760074068	0.269300003212256	34	HOCortical
Language critical	0.0275536377086168	0.0108410143668582	Inf	2.54161066263785	0.0110343009843578	34	HOCortical
MD baseline	-0.0449704739184195	0.015250784076789	Inf	-2.94873192696121	0.00319080620504873	34	HOCortical
MD critical	-0.11463843454834	0.0152507840767891	Inf	-7.5168879167868	5.6095467592406e-14	34	HOCortical
Alice baseline	-0.0147406938410875	0.0293434581549128	Inf	-0.502350260261317	0.615421160655347	35	HOCortical
Alice critical	0.0709125154612265	0.029343458154914	Inf	2.41663798066525	0.0156645879548226	35	HOCortical
Language baseline	-0.157653940323327	0.00882002281010375	Inf	-17.8745501817441	1.86170819792397e-71	35	HOCortical
Language critical	-0.0150237165272926	0.00882002281010376	Inf	-1.7033648155742	0.0884998178566921	35	HOCortical
MD baseline	-0.0852407535128095	0.0126561258139839	Inf	-6.73513796920589	1.63774455479328e-11	35	HOCortical
MD critical	-0.130655999575802	0.0126561258139839	Inf	-10.3235383004362	5.51524133877133e-25	35	HOCortical
Alice baseline	-0.139633679355406	0.0636790286489448	Inf	-2.19277338737673	0.0283237102472568	36	HOCortical
Alice critical	-0.134738028192612	0.0636790286489476	Inf	-2.11589327053655	0.0343538859066595	36	HOCortical
Language baseline	-0.412099782495069	0.024934290888443	Inf	-16.527431413182	2.32857211828889e-61	36	HOCortical
Language critical	-0.207336414931328	0.0249342908884428	Inf	-8.31531226851249	9.15109946278737e-17	36	HOCortical
MD baseline	0.45401440878949	0.0310384637475868	Inf	14.6274768133391	1.87616931856703e-48	36	HOCortical
MD critical	0.644688717844609	0.0310384637475867	Inf	20.77063874963	7.97901923549582e-96	36	HOCortical
Alice baseline	-0.00553310653207866	0.0290900886847021	Inf	-0.190205901124956	0.849147787107083	37	HOCortical
Alice critical	0.189719339251066	0.0290900886847028	Inf	6.52178621067014	6.94749954953738e-11	37	HOCortical
Language baseline	0.0416130019607207	0.00879580272124953	Inf	4.73100674031593	2.23409102430701e-06	37	HOCortical
Language critical	0.155169989730504	0.00879580272124949	Inf	17.6413676668343	1.18556462049516e-69	37	HOCortical
MD baseline	-0.0119568857765629	0.0125135742929131	Inf	-0.955513228809016	0.339318218728833	37	HOCortical
MD critical	-0.0524628296643387	0.0125135742929131	Inf	-4.19247358399033	2.75929220589512e-05	37	HOCortical
Alice baseline	-0.0158889188562848	0.0304408946926299	Inf	-0.521959653838021	0.601698422264755	38	HOCortical
Alice critical	0.21644490672508	0.0304408946926263	Inf	7.11033328391328	1.15763062377254e-12	38	HOCortical
Language baseline	0.0932047025228966	0.0100516319418338	Inf	9.27259404863291	1.81672765307914e-20	38	HOCortical
Language critical	0.270322430568224	0.0100516319418339	Inf	26.893387276067	2.62436908947024e-159	38	HOCortical
MD baseline	0.00731513510526304	0.013628338433681	Inf	0.536759131779738	0.591434004779344	38	HOCortical
MD critical	-0.00471042985536643	0.013628338433681	Inf	-0.345634934022851	0.729617088666048	38	HOCortical
Alice baseline	-0.00120102438080791	0.0492677545633225	Inf	-0.0243774937878336	0.980551500346071	39	HOCortical
Alice critical	0.061885580270414	0.0492677545633148	Inf	1.25610718042536	0.209077113134639	39	HOCortical
Language baseline	0.254243633196364	0.0187381184735274	Inf	13.5682583902728	6.17723967782918e-42	39	HOCortical
Language critical	0.280359629655286	0.0187381184735274	Inf	14.9619947195536	1.30068203780078e-50	39	HOCortical
MD baseline	0.337563129050427	0.023634705010351	Inf	14.2825192403539	2.81247568683646e-46	39	HOCortical
MD critical	0.528054268814204	0.0236347050103511	Inf	22.3423253466856	1.43381926508359e-110	39	HOCortical
Alice baseline	-0.0976395788854282	0.0874018711990623	Inf	-1.11713373576464	0.263937147977632	40	HOCortical
Alice critical	-0.124450846327217	0.0874018711990539	Inf	-1.42389224189246	0.154477667958738	40	HOCortical
Language baseline	0.678035733937645	0.0345751093028736	Inf	19.6105159928241	1.25749701180647e-85	40	HOCortical
Language critical	0.80071565674217	0.0345751093028735	Inf	23.1587310318531	1.18721512752447e-118	40	HOCortical
MD baseline	1.09357902843885	0.0428460967526495	Inf	25.5234224660435	1.08350807515085e-143	40	HOCortical
MD critical	1.44497912095853	0.0428460967526495	Inf	33.7248718197224	2.49751009541482e-249	40	HOCortical
Alice baseline	0.335165584740668	0.0764335720759112	Inf	4.38505718936952	1.15955310385576e-05	41	HOCortical
Alice critical	0.747514142880187	0.0764335720759056	Inf	9.77991898818803	1.37320413811959e-22	41	HOCortical
Language baseline	0.418356823322754	0.0228749635979561	Inf	18.2888519813922	1.01530876057819e-74	41	HOCortical
Language critical	0.892588463549385	0.0228749635979561	Inf	39.0203227964541	0	41	HOCortical
MD baseline	0.0674255708954613	0.0329162058399975	Inf	2.04840045123094	0.0405207773672586	41	HOCortical
MD critical	0.108658657509638	0.0329162058399975	Inf	3.30106872091569	0.000963172879540687	41	HOCortical
Alice baseline	0.481421859666203	0.0494657320110269	Inf	9.73243172786535	2.19286951393622e-22	42	HOCortical
Alice critical	0.651356220131379	0.0494657320110315	Inf	13.167827375649	1.34410106122953e-39	42	HOCortical
Language baseline	0.0855431273778341	0.0159620776105223	Inf	5.35914744089727	8.36155960572746e-08	42	HOCortical
Language critical	0.165886163496811	0.0159620776105223	Inf	10.3925170359689	2.68180751797234e-25	42	HOCortical
MD baseline	-0.0698715809006056	0.0219291675269946	Inf	-3.18623955125493	0.00144135198757257	42	HOCortical
MD critical	-0.240493870270688	0.0219291675269946	Inf	-10.9668490595752	5.51613112157424e-28	42	HOCortical
Alice baseline	0.894514586854436	0.0778162036006444	Inf	11.4952226588323	1.3942104920866e-30	43	HOCortical
Alice critical	1.37423711011031	0.0778162036006436	Inf	17.6600379679656	8.51823541814304e-70	43	HOCortical
Language baseline	0.33919244323173	0.0295247244691034	Inf	11.4884202759177	1.50845109474464e-30	43	HOCortical
Language critical	0.758688431192069	0.0295247244691033	Inf	25.6967150357665	1.27200377076656e-145	43	HOCortical
MD baseline	-0.0171935664346423	0.0372816297844801	Inf	-0.461180654763108	0.644668999718601	43	HOCortical
MD critical	-0.190113462103935	0.03728162978448	Inf	-5.09938710305731	3.40755037687802e-07	43	HOCortical
Alice baseline	1.19835371563275	0.0575674051020798	Inf	20.8165317423602	3.06589232926757e-96	44	HOCortical
Alice critical	1.62869566912137	0.0575674051020861	Inf	28.2919764445376	4.33792341376108e-176	44	HOCortical
Language baseline	0.00838799078034791	0.0181886546795686	Inf	0.461166091067207	0.644679447608738	44	HOCortical
Language critical	0.157321392338411	0.0181886546795685	Inf	8.64942433126354	5.17598631442941e-18	44	HOCortical
MD baseline	-0.170298527507012	0.0253016773665486	Inf	-6.73072085458509	1.688245808385e-11	44	HOCortical
MD critical	-0.337063511758992	0.0253016773665485	Inf	-13.3217852269599	1.72922506044926e-40	44	HOCortical
Alice baseline	1.7549723247064	0.0525999269563911	Inf	33.3645391972006	4.48322867456413e-244	45	HOCortical
Alice critical	2.12362108052033	0.0525999269563908	Inf	40.3730804090463	0	45	HOCortical
Language baseline	-0.0799022752707839	0.0166358627131349	Inf	-4.80301362475759	1.5629524580566e-06	45	HOCortical
Language critical	-0.0868983517580347	0.0166358627131348	Inf	-5.22355547508964	1.75519848369807e-07	45	HOCortical
MD baseline	-0.147744443853044	0.023127699203325	Inf	-6.38820327755746	1.67846126531634e-10	45	HOCortical
MD critical	-0.271805951727063	0.0231276992033249	Inf	-11.7523991183692	6.86419081082509e-32	45	HOCortical
Alice baseline	1.85294966302803	0.080344584553121	Inf	23.0625333783751	1.1011563762111e-117	46	HOCortical
Alice critical	2.68903094209766	0.0803445845531164	Inf	33.4687266983119	1.37467976659342e-245	46	HOCortical
Language baseline	0.360146305680181	0.0279828817528036	Inf	12.8702364846358	6.61991567941439e-38	46	HOCortical
Language critical	0.850750599589536	0.0279828817528035	Inf	30.4025370619416	5.08475877800419e-203	46	HOCortical
MD baseline	-0.133869358061798	0.0368572600385691	Inf	-3.63210281832429	0.000281121062461926	46	HOCortical
MD critical	-0.298178674990929	0.0368572600385691	Inf	-8.09009336773546	5.96190127011985e-16	46	HOCortical
Alice baseline	-0.326746841040542	0.0867057198831091	Inf	-3.76845773820966	0.000164259287925935	47	HOCortical
Alice critical	-0.357354108482399	0.0867057198831072	Inf	-4.12145944885952	3.76479746524257e-05	47	HOCortical
Language baseline	-0.839873165630033	0.0326060715293349	Inf	-25.7581832535214	2.61006736825118e-146	47	HOCortical
Language critical	-0.6969340530238	0.0326060715293347	Inf	-21.3743643540986	2.31453315124685e-101	47	HOCortical
MD baseline	-0.0953510122582593	0.0413438571672766	Inf	-2.3062921263604	0.0210943148009047	47	HOCortical
MD critical	0.0347549030960743	0.0413438571672766	Inf	0.84063039777485	0.40055502388226	47	HOCortical
Alice baseline	-0.237536724800398	0.105060071771191	Inf	-2.26096099874867	0.023761672271701	48	HOCortical
Alice critical	-0.240525875963248	0.105060071771199	Inf	-2.2894128274257	0.0220553775368768	48	HOCortical
Language baseline	-0.0874175396950326	0.040834348509517	Inf	-2.14078448379454	0.032291421794853	48	HOCortical
Language critical	0.223891723425538	0.0408343485095169	Inf	5.48292630096345	4.1834733115295e-08	48	HOCortical
MD baseline	0.982212579027647	0.050991078023973	Inf	19.2624399618668	1.11021684643063e-82	48	HOCortical
MD critical	1.33786663808277	0.050991078023973	Inf	26.2372691444921	9.98784044896214e-152	48	HOCortical
Alice baseline	0.0493339755627975	0.0722715414269463	Inf	0.682619667281697	0.49484720317558	49	HOCortical
Alice critical	0.180286219748843	0.0722715414269479	Inf	2.49456724167252	0.0126110829848861	49	HOCortical
Language baseline	0.180362325551454	0.021794143955819	Inf	8.27572424579205	1.27677166724102e-16	49	HOCortical
Language critical	0.301014842548619	0.021794143955819	Inf	13.8117304886503	2.16565907463431e-43	49	HOCortical
MD baseline	0.00378781835010528	0.0312076232434686	Inf	0.121374778224997	0.903394193227562	49	HOCortical
MD critical	0.0361355466965619	0.0312076232434686	Inf	1.15790768219187	0.246901712183298	49	HOCortical
Alice baseline	0.161768897404682	0.0452582743897091	Inf	3.57434965398207	0.000351099485686439	50	HOCortical
Alice critical	0.118727525311635	0.0452582743897042	Inf	2.62333301286106	0.00870741175216972	50	HOCortical
Language baseline	0.0244278005035086	0.013634232254409	Inf	1.79165207455002	0.0731887159661894	50	HOCortical
Language critical	0.0362716709001103	0.013634232254409	Inf	2.66033834713215	0.00780621893629759	50	HOCortical
MD baseline	0.0402089348512434	0.0195359341949739	Inf	2.05820384374493	0.0395705698015646	50	HOCortical
MD critical	0.0991013639851026	0.019535934194974	Inf	5.07277322886349	3.92059612775823e-07	50	HOCortical
Alice baseline	0.101017539325344	0.0704348927288618	Inf	1.43419739012324	0.151515941639597	51	HOCortical
Alice critical	0.243926016069587	0.0704348927288693	Inf	3.46314172733322	0.000533907090495255	51	HOCortical
Language baseline	0.191578175586976	0.0213779133197072	Inf	8.96150025130703	3.20290472902301e-19	51	HOCortical
Language critical	0.348469389467994	0.021377913319707	Inf	16.300439816395	9.79845012083338e-60	51	HOCortical
MD baseline	0.319492269183514	0.0304855182114134	Inf	10.4801324670905	1.06594333071942e-25	51	HOCortical
MD critical	0.52354393256934	0.0304855182114134	Inf	17.1735290487315	4.19143534307718e-66	51	HOCortical
Alice baseline	0.156253267926131	0.0835272164693254	Inf	1.87068687944981	0.0613884944696305	52	HOCortical
Alice critical	0.288164744670314	0.0835272164693297	Inf	3.44995028986899	0.000560689788682933	52	HOCortical
Language baseline	0.403113432744299	0.0276037677678817	Inf	14.6035655760494	2.66533124163004e-48	52	HOCortical
Language critical	0.614646808806624	0.0276037677678817	Inf	22.266772202083	7.75931735327742e-110	52	HOCortical
MD baseline	0.630036623202852	0.0374085791318033	Inf	16.8420356459682	1.20035146012556e-63	52	HOCortical
MD critical	1.07560855824223	0.0374085791318034	Inf	28.7529915117194	8.31023077533334e-182	52	HOCortical
Alice baseline	0.761767194550442	0.089997866691504	Inf	8.46428057191221	2.57738676624811e-17	53	HOCortical
Alice critical	1.67309632245731	0.0899978666915031	Inf	18.5903997946128	3.84302717571288e-77	53	HOCortical
Language baseline	0.30623160782198	0.026974829086566	Inf	11.3524948328399	7.20763071556208e-30	53	HOCortical
Language critical	0.924826795499039	0.0269748290865662	Inf	34.2848064961277	1.32187088993077e-257	53	HOCortical
MD baseline	-0.249328017399045	0.038778079402569	Inf	-6.42961232841582	1.27929792879917e-10	53	HOCortical
MD critical	-0.350575050863613	0.038778079402569	Inf	-9.04054703752006	1.55889714658839e-19	53	HOCortical
Alice baseline	0.78869813395036	0.0936967943176794	Inf	8.41755728884678	3.84415308605239e-17	54	HOCortical
Alice critical	1.3623187618575	0.0936967943176883	Inf	14.5396517754751	6.79373628926646e-48	54	HOCortical
Language baseline	0.387222804774867	0.0290778193459442	Inf	13.3167759304096	1.84922301853181e-40	54	HOCortical
Language critical	0.853809573896668	0.029077819345944	Inf	29.3629162399953	1.63472915063795e-189	54	HOCortical
MD baseline	0.359186205161727	0.04089257661846	Inf	8.7836530457115	1.58249316185015e-18	54	HOCortical
MD critical	0.649823854768017	0.0408925766184599	Inf	15.890998036907	7.3153530183782e-57	54	HOCortical
Alice baseline	0.376429692302569	0.0668378390423831	Inf	5.63198478131329	1.78147407072839e-08	55	HOCortical
Alice critical	0.646488587651465	0.0668378390423836	Inf	9.67249385847903	3.94641965583688e-22	55	HOCortical
Language baseline	0.332010906014818	0.0231377502461383	Inf	14.3493167003231	1.07592059356474e-46	55	HOCortical
Language critical	0.545611255164955	0.0231377502461382	Inf	23.5809985569371	6.03874996598536e-123	55	HOCortical
MD baseline	0.429901948244406	0.0305729123965781	Inf	14.0615307651398	6.54549002238704e-45	55	HOCortical
MD critical	0.497706156905824	0.0305729123965781	Inf	16.2793177977225	1.38403243799765e-59	55	HOCortical
Alice baseline	0.846030610968523	0.0555560885635677	Inf	15.2284048939206	2.29113345283528e-52	56	HOCortical
Alice critical	1.84321050631721	0.0555560885635625	Inf	33.1774708042732	2.27539598712962e-241	56	HOCortical
Language baseline	0.112066339686616	0.0166076975212137	Inf	6.74785529682658	1.50046475329463e-11	56	HOCortical
Language critical	0.657890559941582	0.0166076975212137	Inf	39.6135923779458	0	56	HOCortical
MD baseline	-0.0800133176248319	0.023915681262457	Inf	-3.34564241539869	0.000820921894242777	56	HOCortical
MD critical	-0.258350652270495	0.023915681262457	Inf	-10.8025629475191	3.34727495218735e-27	56	HOCortical
Alice baseline	1.4589105414462	0.0767542560503212	Inf	19.0075523693398	1.47684369386961e-80	57	HOCortical
Alice critical	3.070897948423	0.0767542560503222	Inf	40.0094809909907	0	57	HOCortical
Language baseline	0.03897366606189	0.0241046945617373	Inf	1.61684961251303	0.105910747154869	57	HOCortical
Language critical	0.857517040707778	0.0241046945617373	Inf	35.5746901713063	3.45066156159805e-277	57	HOCortical
MD baseline	-0.349165089951569	0.033653671313642	Inf	-10.375245146286	3.21386443745986e-25	57	HOCortical
MD critical	-0.628481828140544	0.0336536713136421	Inf	-18.674985628857	7.91112303179316e-78	57	HOCortical
Alice baseline	2.18131384856755	0.0776296359137267	Inf	28.0989833701106	1.00803265766334e-173	58	HOCortical
Alice critical	3.52884139507936	0.0776296359137292	Inf	45.4573997873828	0	58	HOCortical
Language baseline	0.437567347890898	0.0258108449419088	Inf	16.952848652406	1.83350654679734e-64	58	HOCortical
Language critical	1.14428339817418	0.0258108449419086	Inf	44.3334342889421	0	58	HOCortical
MD baseline	-0.119503197153379	0.0348600634277656	Inf	-3.428083181805	0.000607859178493496	58	HOCortical
MD critical	-0.27411248455498	0.0348600634277655	Inf	-7.86322391876813	3.74370920107182e-15	58	HOCortical
Alice baseline	0.650473653149294	0.0700688675980722	Inf	9.28334758998146	1.64235681581283e-20	59	HOCortical
Alice critical	1.65389080431202	0.0700688675980705	Inf	23.6037895431546	3.5238019736284e-123	59	HOCortical
Language baseline	-0.00589383225421691	0.0202423384923079	Inf	-0.291163605255221	0.770926196052582	59	HOCortical
Language critical	0.590861393666469	0.020242338492308	Inf	29.189384116415	2.64474101820221e-187	59	HOCortical
MD baseline	-0.352422681066116	0.0298221792971064	Inf	-11.8174690573438	3.17094149749846e-32	59	HOCortical
MD critical	-0.707279261774778	0.0298221792971064	Inf	-23.7165518565373	2.43367139170094e-124	59	HOCortical
Alice baseline	1.49737178167111	0.068071565333321	Inf	21.9970229028676	3.07511431768279e-107	60	HOCortical
Alice critical	2.82774666539164	0.0680715653333151	Inf	41.5407909535423	0	60	HOCortical
Language baseline	0.333495380914283	0.0213863300322274	Inf	15.5938574038525	8.01445178167641e-55	60	HOCortical
Language critical	0.96954604380382	0.0213863300322275	Inf	45.3348490527729	0	60	HOCortical
MD baseline	-0.149717894229404	0.0298513085406344	Inf	-5.01545498501694	5.29081112765963e-07	60	HOCortical
MD critical	-0.338682746591596	0.0298513085406345	Inf	-11.3456583027364	7.79374872181344e-30	60	HOCortical
Alice baseline	0.670755054376631	0.078616338355258	Inf	8.53200579433716	1.43831850491913e-17	61	HOCortical
Alice critical	1.4610418334466	0.0786163383552663	Inf	18.5844553945539	4.29335926177795e-77	61	HOCortical
Language baseline	0.34730859386658	0.0253544473440582	Inf	13.6981330791251	1.04168322940059e-42	61	HOCortical
Language critical	0.865228933809915	0.0253544473440579	Inf	34.1253320204074	3.1060994801359e-255	61	HOCortical
MD baseline	0.149621038089352	0.0348440654403624	Inf	4.29401782479822	1.75468377671403e-05	61	HOCortical
MD critical	0.0833615853334372	0.0348440654403622	Inf	2.39241845863582	0.0167377468480319	61	HOCortical
Alice baseline	0.0886784296920469	0.0459509947273207	Inf	1.92984787855576	0.0536256891058443	62	HOCortical
Alice critical	0.247382560644441	0.0459509947273242	Inf	5.3836170927838	7.30037188007376e-08	62	HOCortical
Language baseline	0.0362423596650053	0.0138152173101798	Inf	2.62336515244679	0.00870659030124881	62	HOCortical
Language critical	0.10747706883406	0.0138152173101798	Inf	7.77961478426147	7.27457155210144e-15	62	HOCortical
MD baseline	-0.0931250071542457	0.019772275173964	Inf	-4.70987816702411	2.47864911372855e-06	62	HOCortical
MD critical	-0.188625356455644	0.019772275173964	Inf	-9.53989132742928	1.42982065017918e-21	62	HOCortical
Alice baseline	0.0233646530354817	0.0291782270412918	Inf	0.800756433981303	0.423272664720051	63	HOCortical
Alice critical	0.041212234430827	0.0291782270412919	Inf	1.41243106966386	0.15782307353779	63	HOCortical
Language baseline	0.0581232329583021	0.00891315864455595	Inf	6.52105895072372	6.98127377808108e-11	63	HOCortical
Language critical	0.0683214355078773	0.00891315864455598	Inf	7.66523274547649	1.78507197943981e-14	63	HOCortical
MD baseline	0.0497388613608716	0.0126587338893622	Inf	3.92921296834194	8.52243368348279e-05	63	HOCortical
MD critical	0.0597863259278012	0.0126587338893622	Inf	4.72293093846002	2.32469808721848e-06	63	HOCortical
Alice baseline	0.0793929448944462	0.0631041878504598	Inf	1.25812481863464	0.208346618905943	64	HOCortical
