task	condition	emmean	se	df	lowCI	highCI	roi	atlas
Lang	critical	0.078008676134216	0.0231787952130732	Inf	0.0325790723115632	0.123438279956869	350	Glasser
MD	critical	-0.620947163635727	0.0333031904558309	Inf	-0.686220217499434	-0.55567410977202	350	Glasser
Alice	baseline	-0.153040506936414	0.102882957541391	Inf	-0.354687398340502	0.0486063844676754	351	Glasser
Lang	baseline	-0.0963662397797289	0.0304168455922895	Inf	-0.155982161663932	-0.0367503178955256	351	Glasser
MD	baseline	-0.0381477168539684	0.0441204710044259	Inf	-0.124622251003587	0.0483268172956501	351	Glasser
Alice	critical	-0.304626088331722	0.102882957541379	Inf	-0.506272979735789	-0.102979196927656	351	Glasser
Lang	critical	-0.112185028731572	0.0304168455922896	Inf	-0.171800950615775	-0.0525691068473683	351	Glasser
MD	critical	0.075851157161778	0.044120471004426	Inf	-0.0106233769878408	0.162325691311397	351	Glasser
Alice	baseline	-0.447098991616505	0.146733322543785	Inf	-0.734691019134224	-0.159506964098787	352	Glasser
Lang	baseline	-0.490695308499083	0.044325155552404	Inf	-0.57757101699093	-0.403819600007235	352	Glasser
MD	baseline	0.565950081992711	0.0632093533308243	Inf	0.442062025978229	0.689838138007194	352	Glasser
Alice	critical	-0.542583966616535	0.146733322543786	Inf	-0.830175994134254	-0.254991939098815	352	Glasser
Lang	critical	-0.498252359969669	0.0443251555524038	Inf	-0.585128068461516	-0.411376651477822	352	Glasser
MD	critical	0.887245111159378	0.0632093533308242	Inf	0.763357055144896	1.01113316717386	352	Glasser
Alice	baseline	-0.0508394444572814	0.0380265441419582	Inf	-0.125370101432042	0.0236912125174793	353	Glasser
Lang	baseline	-0.289017923638073	0.0133372774935588	Inf	-0.315158507177265	-0.262877340098881	353	Glasser
MD	baseline	-0.0598917989563867	0.0175030344550505	Inf	-0.0941971161084494	-0.0255864818043241	353	Glasser
Alice	critical	-0.0959417118991779	0.0380265441419588	Inf	-0.17047236887394	-0.0214110549244161	353	Glasser
Lang	critical	-0.273393680012008	0.0133372774935587	Inf	-0.2995342635512	-0.247253096472816	353	Glasser
MD	critical	-0.000328401318590715	0.0175030344550505	Inf	-0.0346337184706533	0.0339769158334718	353	Glasser
Alice	baseline	-0.0592470688352105	0.0520470768882668	Inf	-0.1612574650368	0.0427633273663794	354	Glasser
Lang	baseline	-0.186113520211745	0.0192008416373558	Inf	-0.22374647829382	-0.148480562129671	354	Glasser
MD	baseline	0.343620378581457	0.0245694775853957	Inf	0.295465087395118	0.391775669767797	354	Glasser
Alice	critical	-0.114320371160795	0.0520470768882673	Inf	-0.216330767362386	-0.0123099749592036	354	Glasser
Lang	critical	-0.14782893664234	0.0192008416373558	Inf	-0.185461894724414	-0.110195978560265	354	Glasser
MD	critical	0.592396475038149	0.0245694775853958	Inf	0.544241183851809	0.640551766224489	354	Glasser
Alice	baseline	-0.0557667579657307	0.0314816629199032	Inf	-0.117469683462171	0.00593616753070971	355	Glasser
Lang	baseline	-0.185316651202037	0.00917787157517038	Inf	-0.203304948944105	-0.167328353459969	355	Glasser
MD	baseline	0.0203495399841762	0.0134380214718296	Inf	-0.00598849812408573	0.0466875780924381	355	Glasser
Alice	critical	-0.0761959905238767	0.0314816629199032	Inf	-0.137898916020317	-0.0144930650274365	355	Glasser
Lang	critical	-0.135927984771442	0.00917787157517037	Inf	-0.15391628251351	-0.117939687029374	355	Glasser
MD	critical	0.0806239632125231	0.0134380214718296	Inf	0.0542859251042612	0.106962001320785	355	Glasser
Alice	baseline	0.220327272196782	0.0882548560876446	Inf	0.0473509328042329	0.393303611589331	356	Glasser
Lang	baseline	0.873688595254609	0.0317500046750134	Inf	0.811459729582604	0.935917460926613	356	Glasser
MD	baseline	0.781560554563263	0.0411321030091407	Inf	0.700943114056955	0.86217799506957	356	Glasser
Alice	critical	0.228273179173455	0.0882548560876409	Inf	0.055296839780913	0.401249518565996	356	Glasser
Lang	critical	0.829078058427424	0.0317500046750136	Inf	0.766849192755419	0.891306924099429	356	Glasser
MD	critical	1.02197550338216	0.0411321030091409	Inf	0.941358062875854	1.10259294388847	356	Glasser
Alice	baseline	0.199890513172461	0.0796750655084816	Inf	0.043730254309968	0.356050772034955	357	Glasser
Lang	baseline	0.494329607867148	0.0280455429255131	Inf	0.43936135380627	0.549297861928026	357	Glasser
MD	baseline	0.568245979146837	0.0367369920839499	Inf	0.496242797761962	0.640249160531712	357	Glasser
Alice	critical	0.356640885265443	0.0796750655084814	Inf	0.20048062640295	0.512801144127936	357	Glasser
Lang	critical	0.575651953476216	0.0280455429255132	Inf	0.520683699415338	0.630620207537094	357	Glasser
MD	critical	0.718762861036599	0.03673699208395	Inf	0.646759679651724	0.790766042421474	357	Glasser
Alice	baseline	0.0376075450329943	0.103057629174402	Inf	-0.164381696480918	0.239596786546906	358	Glasser
Lang	baseline	0.254129656086281	0.0365959301732569	Inf	0.182402950965954	0.325856361206607	358	Glasser
MD	baseline	1.443481534016	0.0477222331683724	Inf	1.34994767574416	1.53701539228783	358	Glasser
Alice	critical	-0.0232484433391982	0.103057629174405	Inf	-0.225237684853116	0.178740798174719	358	Glasser
Lang	critical	0.247591627757668	0.036595930173257	Inf	0.175864922637342	0.319318332877994	358	Glasser
MD	critical	1.95517475251994	0.0477222331683725	Inf	1.86164089424811	2.04870861079177	358	Glasser
Alice	baseline	-0.0872236648583779	0.0916505457088364	Inf	-0.266855433611139	0.0924081038943833	359	Glasser
Lang	baseline	-0.135161502051825	0.028625369198551	Inf	-0.191266194725147	-0.0790568093785031	359	Glasser
MD	baseline	0.525563696239864	0.0400986994011125	Inf	0.446971689586786	0.604155702892942	359	Glasser
Alice	critical	-0.0868906416025686	0.0916505457088452	Inf	-0.266522410355347	0.0927411271502099	359	Glasser
Lang	critical	-0.070091956726047	0.028625369198551	Inf	-0.126196649399369	-0.0139872640527248	359	Glasser
MD	critical	0.796947660806796	0.0400986994011124	Inf	0.718355654153718	0.875539667459875	359	Glasser
Alice	baseline	-0.0792984875323811	0.0360323687966624	Inf	-0.149920632651504	-0.00867634241325786	360	Glasser
Lang	baseline	-0.252291875387941	0.0123826758272216	Inf	-0.27656147404153	-0.228022276734352	360	Glasser
MD	baseline	0.0716065319729973	0.0164253486796115	Inf	0.0394134401274462	0.103799623818548	360	Glasser
Alice	critical	-0.102613127067248	0.0360323687966639	Inf	-0.173235272186374	-0.0319909819481222	360	Glasser
Lang	critical	-0.243553384594742	0.0123826758272217	Inf	-0.267822983248331	-0.219283785941152	360	Glasser
MD	critical	0.212781234728904	0.0164253486796115	Inf	0.180588142883352	0.244974326574455	360	Glasser
Alice	baseline	0.0519143575974007	0.0437027678903589	Inf	-0.0337414934924163	0.137570208687218	361	Glasser
Lang	baseline	-0.0926652768921097	0.0128317126356674	Inf	-0.117814971517985	-0.0675155822662341	361	Glasser
MD	baseline	-0.27839664520116	0.0186982680204416	Inf	-0.315044577094503	-0.241748713307818	361	Glasser
Alice	critical	0.129191473876439	0.0437027678903541	Inf	0.0435356227866318	0.214847324966247	361	Glasser
Lang	critical	-0.0776975226428165	0.0128317126356674	Inf	-0.102847217268692	-0.0525478280169408	361	Glasser
MD	critical	-0.44097682630352	0.0186982680204416	Inf	-0.477624758196862	-0.404328894410177	361	Glasser
Alice	baseline	-0.141975096891066	0.0477942138930902	Inf	-0.235650034790927	-0.0483001589912059	362	Glasser
Lang	baseline	-0.197779056884104	0.01449085545006	Inf	-0.226180611671397	-0.16937750209681	362	Glasser
MD	baseline	-0.181730198350562	0.020678275452892	Inf	-0.222258873500629	-0.141201523200495	362	Glasser
Alice	critical	-0.250989550379443	0.0477942138930936	Inf	-0.34466448827931	-0.157314612479576	362	Glasser
Lang	critical	-0.218164568923765	0.0144908554500601	Inf	-0.246566123711059	-0.189763014136471	362	Glasser
MD	critical	-0.202721784964735	0.020678275452892	Inf	-0.243250460114802	-0.162193109814668	362	Glasser
Alice	baseline	-0.0790980115210467	0.0479372641126146	Inf	-0.173053322699156	0.0148572996570624	363	Glasser
Lang	baseline	-0.0829464979626809	0.0165504834682172	Inf	-0.115384849487112	-0.0505081464382496	363	Glasser
MD	baseline	0.349426160551941	0.0218997954631824	Inf	0.30650335017531	0.392348970928572	363	Glasser
Alice	critical	-0.103660604544324	0.0479372641126182	Inf	-0.19761591572244	-0.00970529336620785	363	Glasser
Lang	critical	-0.0393740192091391	0.0165504834682172	Inf	-0.0718123707335704	-0.0069356676847078	363	Glasser
MD	critical	0.568176875118871	0.0218997954631823	Inf	0.52525406474224	0.611099685495502	363	Glasser
Alice	baseline	-0.0340898259992129	0.0407907595927181	Inf	-0.114038245702972	0.0458585937045464	364	Glasser
Lang	baseline	-0.132480337608757	0.0121412725918358	Inf	-0.156276794615238	-0.108683880602276	364	Glasser
MD	baseline	-0.214932144544885	0.0175332042891149	Inf	-0.249296593485133	-0.180567695604636	364	Glasser
Alice	critical	-0.00857567483645067	0.0407907595927209	Inf	-0.0885240945402153	0.0713727448673139	364	Glasser
Lang	critical	-0.101991797948701	0.0121412725918358	Inf	-0.125788254955183	-0.0781953409422197	364	Glasser
MD	critical	-0.405883059899215	0.0175332042891149	Inf	-0.440247508839463	-0.371518610958967	364	Glasser
Alice	baseline	0.0161863930228425	0.049847707631527	Inf	-0.0815133186468329	0.113886104692518	365	Glasser
Lang	baseline	-0.0933230928731314	0.0153882716560123	Inf	-0.123483551103234	-0.0631626346430287	365	Glasser
MD	baseline	-0.33254557160334	0.0217221910700224	Inf	-0.375120283765881	-0.289970859440798	365	Glasser
Alice	critical	0.0339741720926407	0.0498477076315261	Inf	-0.0637255395770327	0.131673883762314	365	Glasser
Lang	critical	-0.0605960119072224	0.0153882716560123	Inf	-0.090756470137325	-0.0304355536771199	365	Glasser
MD	critical	-0.646421733339039	0.0217221910700223	Inf	-0.68899644550158	-0.603847021176497	365	Glasser
Alice	baseline	-0.00896474315651757	0.0338582467303078	Inf	-0.075325687327592	0.0573962010145568	366	Glasser
Lang	baseline	-0.0441966855734483	0.00971509629750564	Inf	-0.0632379244228978	-0.0251554467239988	366	Glasser
MD	baseline	-0.0498053199671549	0.0143799871328677	Inf	-0.0779895768457249	-0.0216210630885849	366	Glasser
Alice	critical	0.0144210824248788	0.0338582467303105	Inf	-0.0519398617462008	0.0807820265959584	366	Glasser
Lang	critical	-0.032304140247669	0.00971509629750566	Inf	-0.0513453790971185	-0.0132629013982195	366	Glasser
MD	critical	-0.124224591620698	0.0143799871328676	Inf	-0.152408848499268	-0.0960403347421283	366	Glasser
Alice	baseline	0.171339949984152	0.0366867273371232	Inf	0.0994352856927494	0.243244614275554	367	Glasser
Lang	baseline	-0.104646259450114	0.0110267535421901	Inf	-0.126258299259207	-0.0830342196410224	367	Glasser
MD	baseline	-0.176083985056659	0.0158230960957765	Inf	-0.207096683528297	-0.14507128658502	367	Glasser
Alice	critical	0.162511403472507	0.0366867273371226	Inf	0.0906067391811056	0.234416067763908	367	Glasser
Lang	critical	-0.116002316815553	0.0110267535421901	Inf	-0.137614356624645	-0.0943902770064605	367	Glasser
MD	critical	-0.273974323639336	0.0158230960957765	Inf	-0.304987022110974	-0.242961625167698	367	Glasser
Alice	baseline	0.173897892908929	0.033714135385967	Inf	0.107819401782526	0.239976384035332	368	Glasser
Lang	baseline	-0.00397637185251554	0.0102461446258701	Inf	-0.0240584462996095	0.0161057025945784	368	Glasser
MD	baseline	-0.105029910961178	0.0145990941079622	Inf	-0.133643609619695	-0.0764162123026614	368	Glasser
Alice	critical	0.221559311513573	0.0337141353859667	Inf	0.155480820387171	0.287637802639975	368	Glasser
Lang	critical	0.00490604670272544	0.0102461446258701	Inf	-0.0151760277443686	0.0249881211498195	368	Glasser
MD	critical	-0.204242135370626	0.0145990941079622	Inf	-0.232855834029143	-0.17562843671211	368	Glasser
Alice	baseline	0.135970553753075	0.0551884042550174	Inf	0.0278032690490037	0.244137838457146	369	Glasser
Lang	baseline	0.213574625789663	0.0165583422101543	Inf	0.181120871414071	0.246028380165255	369	Glasser
MD	baseline	0.203372581860785	0.0237880005470897	Inf	0.15674895752427	0.2499962061973	369	Glasser
Alice	critical	0.272904611892582	0.0551884042550176	Inf	0.16473732718851	0.381071896596653	369	Glasser
Lang	critical	0.347845716441222	0.0165583422101543	Inf	0.31539196206563	0.380299470816814	369	Glasser
MD	critical	0.402913898789921	0.0237880005470898	Inf	0.356290274453406	0.449537523126436	369	Glasser
Alice	baseline	-0.16600219499113	0.104691574696608	Inf	-0.371193910881267	0.0391895208990067	370	Glasser
Lang	baseline	0.0148990952675394	0.0315861252069259	Inf	-0.0470085725492082	0.0768067630842869	370	Glasser
MD	baseline	-0.0679886448473729	0.0452148476365579	Inf	-0.156608117781492	0.0206308280867465	370	Glasser
Alice	critical	-0.462097985688776	0.1046915746966	Inf	-0.667289701578897	-0.256906269798655	370	Glasser
Lang	critical	-0.0751151044491757	0.0315861252069258	Inf	-0.137022772265923	-0.0132074366324285	370	Glasser
MD	critical	0.0490353000345158	0.0452148476365579	Inf	-0.0395841728996036	0.137654772968635	370	Glasser
Alice	baseline	0.206499518886305	0.100418961689316	Inf	0.0096819706103376	0.403317067162272	371	Glasser
Lang	baseline	0.439094448490009	0.0299735559774213	Inf	0.380347358285668	0.49784153869435	371	Glasser
MD	baseline	0.149548138705336	0.043235636870135	Inf	0.0648078475912192	0.234288429819453	371	Glasser
Alice	critical	0.0619013793514248	0.100418961689317	Inf	-0.134916168924544	0.258718927627394	371	Glasser
Lang	critical	0.390395494589301	0.0299735559774212	Inf	0.331648404384961	0.449142584793642	371	Glasser
MD	critical	0.349308631801984	0.043235636870135	Inf	0.264568340687868	0.434048922916101	371	Glasser
Alice	baseline	0.0552213467286999	0.0352289248732851	Inf	-0.0138260772370062	0.124268770694406	372	Glasser
Lang	baseline	0.0181977233767741	0.0109914654854824	Inf	-0.00334515311208644	0.0397405998656346	372	Glasser
MD	baseline	-0.024081748969455	0.0154749091580734	Inf	-0.0544120135833079	0.00624851564439785	372	Glasser
Alice	critical	0.242603977681096	0.0352289248732862	Inf	0.173556553715388	0.311651401646804	372	Glasser
Lang	critical	0.0859567676245604	0.0109914654854823	Inf	0.0644138911357001	0.107499644113421	372	Glasser
MD	critical	-0.0590990659428703	0.0154749091580733	Inf	-0.0894293305567231	-0.0287688013290175	372	Glasser
Alice	baseline	1.58396248379257	0.0634517264054277	Inf	1.45959938528104	1.7083255823041	373	Glasser
Lang	baseline	-0.202512005549053	0.0194960733878372	Inf	-0.240723607229163	-0.164300403868942	373	Glasser
MD	baseline	-0.348101338926783	0.0275878430478657	Inf	-0.402172517711743	-0.294030160141823	373	Glasser
Alice	critical	1.8623182628621	0.0634517264054225	Inf	1.73795516435059	1.98668136137362	373	Glasser
Lang	critical	-0.222995932602867	0.0194960733878372	Inf	-0.261207534282978	-0.184784330922756	373	Glasser
MD	critical	-0.510106246407087	0.0275878430478657	Inf	-0.564177425192048	-0.456035067622127	373	Glasser
Alice	baseline	1.97258666866584	0.0643658989871459	Inf	1.84643182481849	2.09874151251319	374	Glasser
Lang	baseline	-0.154705594393626	0.0201440037809236	Inf	-0.194187116308674	-0.115224072478577	374	Glasser
MD	baseline	-0.244926426646421	0.0281833442122735	Inf	-0.300164766266372	-0.189688087026469	374	Glasser
Alice	critical	2.21470278494527	0.0643658989871521	Inf	2.08854794109791	2.34085762879263	374	Glasser
Lang	critical	-0.189175788444634	0.0201440037809236	Inf	-0.228657310359683	-0.149694266529586	374	Glasser
MD	critical	-0.357319826252734	0.0281833442122736	Inf	-0.412558165872685	-0.302081486632782	374	Glasser
Alice	baseline	2.69141585728839	0.103629496621512	Inf	2.48830577617421	2.89452593840257	375	Glasser
Lang	baseline	0.102982863778166	0.0337885723541035	Inf	0.0367584788750977	0.169207248681235	375	Glasser
MD	baseline	-0.276323290273231	0.0461424070839122	Inf	-0.366760746317685	-0.185885834228777	375	Glasser
Alice	critical	3.50584388054421	0.103629496621511	Inf	3.30273379943003	3.70895396165839	375	Glasser
Lang	critical	0.363491365194597	0.0337885723541034	Inf	0.297266980291528	0.429715750097665	375	Glasser
MD	critical	-0.526837993029136	0.0461424070839122	Inf	-0.61727544907359	-0.436400536984682	375	Glasser
Alice	baseline	0.902708671157586	0.0701389972393091	Inf	0.765238762656786	1.04017857965839	376	Glasser
Lang	baseline	0.0331671846594032	0.0214044802577116	Inf	-0.00878482575351013	0.0751191950723165	376	Glasser
MD	baseline	-0.300146036882556	0.0304181607417017	Inf	-0.359764536412241	-0.24052753735287	376	Glasser
Alice	critical	2.18147603162256	0.0701389972393089	Inf	2.04400612312176	2.31894594012336	376	Glasser
Lang	critical	0.77145105222315	0.0214044802577117	Inf	0.729499041810237	0.813403062636064	376	Glasser
MD	critical	-0.560940928614836	0.0304181607417017	Inf	-0.620559428144521	-0.50132242908515	376	Glasser
Alice	baseline	0.899368545739581	0.0721984378506537	Inf	0.757862207812246	1.04087488366692	377	Glasser
Lang	baseline	0.230670108278105	0.0219349367622732	Inf	0.187678422220886	0.273661794335324	377	Glasser
MD	baseline	-0.108147915241433	0.0312601191340264	Inf	-0.169416622896556	-0.0468792075863098	377	Glasser
Alice	critical	1.1443769178326	0.0721984378506522	Inf	1.00287057990527	1.28588325575993	377	Glasser
Lang	critical	0.324960404312101	0.0219349367622732	Inf	0.281968718254882	0.367952090369321	377	Glasser
MD	critical	-0.197921649493402	0.0312601191340264	Inf	-0.259190357148525	-0.136652941838279	377	Glasser
Alice	baseline	0.531187918880518	0.0685457012166785	Inf	0.396840813200785	0.665535024560251	378	Glasser
Lang	baseline	-0.0764329203250294	0.0207506175346861	Inf	-0.117103383349979	-0.0357624573000794	378	Glasser
MD	baseline	-0.262745615671704	0.0296399374114199	Inf	-0.320838825502108	-0.204652405841299	378	Glasser
Alice	critical	0.737599279345728	0.0685457012166839	Inf	0.603252173665984	0.871946385025472	378	Glasser
Lang	critical	0.00885579922170976	0.0207506175346861	Inf	-0.0318146638032402	0.0495262622466598	378	Glasser
MD	critical	-0.408392806616591	0.0296399374114199	Inf	-0.466486016446996	-0.350299596786187	378	Glasser
Alice	baseline	-0.0550047587635702	0.0628354588549263	Inf	-0.178159995071274	0.0681504775441338	379	Glasser
Lang	baseline	0.183018834973084	0.0194621230041331	Inf	0.144873774822294	0.221163895123873	379	Glasser
MD	baseline	0.360386023621227	0.0274029980938998	Inf	0.306677134288763	0.41409491295369	379	Glasser
Alice	critical	-0.31008897969379	0.0628354588549222	Inf	-0.433244216001486	-0.186933743386094	379	Glasser
Lang	critical	0.0745839617436207	0.019462123004133	Inf	0.0364389015928314	0.11272902189441	379	Glasser
MD	critical	0.830062903542488	0.0274029980938999	Inf	0.776354014210024	0.883771792874951	379	Glasser
Alice	baseline	-0.0743688079190871	0.0648983383559053	Inf	-0.201567213753156	0.0528295979149816	380	Glasser
Lang	baseline	-0.0389137368438862	0.0195599366413149	Inf	-0.0772505082007487	-0.000576965487023733	380	Glasser
MD	baseline	-0.0759631544242092	0.0280182893084404	Inf	-0.130877992377176	-0.0210483164712425	380	Glasser
Alice	critical	-0.355615342802798	0.0648983383559103	Inf	-0.482813748636876	-0.228416936968719	380	Glasser
Lang	critical	-0.185859971971365	0.0195599366413149	Inf	-0.224196743328228	-0.147523200614503	380	Glasser
MD	critical	-0.0502319359202714	0.0280182893084404	Inf	-0.105146773873238	0.00468290203269533	380	Glasser
Alice	baseline	0.26248695400164	0.085418644034086	Inf	0.0950694880865846	0.429904419916696	1	HOCortical
Lang	baseline	0.139837074932117	0.0249607074424144	Inf	0.0909149873163439	0.18875916254789	1	HOCortical
MD	baseline	-0.314676220552652	0.0364890588961767	Inf	-0.386193461818919	-0.243158979286385	1	HOCortical
Alice	critical	0.668878779582957	0.0854186440340759	Inf	0.501461313667921	0.836296245497992	1	HOCortical
Lang	critical	0.514552555102093	0.0249607074424145	Inf	0.46563046748632	0.563474642717866	1	HOCortical
MD	critical	-0.650762417403043	0.0364890588961767	Inf	-0.72227965866931	-0.579245176136776	1	HOCortical
Alice	baseline	0.190729305348392	0.0456153914301991	Inf	0.101324781004505	0.280133829692279	2	HOCortical
Lang	baseline	0.117805995216759	0.0143078594110367	Inf	0.089763106075265	0.145848884358254	2	HOCortical
MD	baseline	0.129659628122724	0.0199908007262969	Inf	0.0904783786770653	0.168840877568384	2	HOCortical
Alice	critical	0.222746968139041	0.0456153914301937	Inf	0.133342443795164	0.312151492482917	2	HOCortical
Lang	critical	0.173615570995797	0.0143078594110367	Inf	0.145572681854302	0.201658460137291	2	HOCortical
MD	critical	0.213441340721151	0.019990800726297	Inf	0.174260091275491	0.25262259016681	2	HOCortical
Alice	baseline	0.384144349693373	0.0781259834233512	Inf	0.231020235926832	0.537268463459915	3	HOCortical
Lang	baseline	0.273027094963728	0.0245937239888218	Inf	0.224824281699919	0.321229908227538	3	HOCortical
MD	baseline	0.129034729936252	0.0342872664739833	Inf	0.0618329225189167	0.196236537353587	3	HOCortical
Alice	critical	0.779178117135282	0.0781259834233496	Inf	0.626054003368744	0.932302230901821	3	HOCortical
Lang	critical	0.783567032640778	0.0245937239888217	Inf	0.735364219376969	0.831769845904588	3	HOCortical
MD	critical	0.0960842988338893	0.0342872664739833	Inf	0.0288824914165544	0.163286106251224	3	HOCortical
Alice	baseline	0.443994070428021	0.0904068443685247	Inf	0.266799911509795	0.621188229346247	4	HOCortical
Lang	baseline	0.54704628865444	0.0308588495352044	Inf	0.486564054961098	0.607528522347781	4	HOCortical
MD	baseline	0.610044681097598	0.0410823996375331	Inf	0.529524657409552	0.690564704785645	4	HOCortical
Alice	critical	1.08403173321843	0.0904068443685108	Inf	0.906837574300229	1.26122589213663	4	HOCortical
Lang	critical	1.32762736372527	0.0308588495352042	Inf	1.26714513003193	1.38810959741861	4	HOCortical
MD	critical	0.901260698814141	0.0410823996375332	Inf	0.820740675126095	0.981780722502188	4	HOCortical
Alice	baseline	0.747586072776388	0.0976266882135613	Inf	0.556241279947887	0.938930865604889	5	HOCortical
Lang	baseline	0.434637832170661	0.0294836233566152	Inf	0.376850992257951	0.492424672083371	5	HOCortical
MD	baseline	-0.461390298157736	0.0421785211172905	Inf	-0.544058680468787	-0.378721915846684	5	HOCortical
Alice	critical	1.96930875882306	0.0976266882135683	Inf	1.77796396599454	2.16065355165157	5	HOCortical
Lang	critical	1.67350983004601	0.0294836233566153	Inf	1.6157229901333	1.73129666995872	5	HOCortical
MD	critical	-0.703437020598688	0.0421785211172904	Inf	-0.78610540290974	-0.620768638287637	5	HOCortical
Alice	baseline	0.952123068252297	0.0991408346812097	Inf	0.757810602879887	1.14643553362471	6	HOCortical
Lang	baseline	0.639412017782758	0.0314600111120705	Inf	0.57775152904987	0.701072506515646	6	HOCortical
MD	baseline	0.0595766760479772	0.0436497139716539	Inf	-0.0259751912719392	0.145128543367894	6	HOCortical
Alice	critical	2.3238197426709	0.0991408346812123	Inf	2.12950727729849	2.51813220804332	6	HOCortical
Lang	critical	2.03795372104054	0.0314600111120704	Inf	1.97629323230766	2.09961420977343	6	HOCortical
MD	critical	0.0869341071503382	0.0436497139716538	Inf	0.00138223983042192	0.172485974470255	6	HOCortical
Alice	baseline	0.4988177036786	0.0789442307217534	Inf	0.344089854676743	0.653545552680457	7	HOCortical
Lang	baseline	0.939186098859667	0.0295218761512765	Inf	0.881324284847113	0.997047912872221	7	HOCortical
MD	baseline	0.789292481199062	0.0375319078883483	Inf	0.715731293466825	0.8628536689313	7	HOCortical
Alice	critical	1.10110212228321	0.0789442307217607	Inf	0.946374273281335	1.25582997128508	7	HOCortical
Lang	critical	1.64159354361886	0.0295218761512764	Inf	1.58373172960631	1.69945535763142	7	HOCortical
MD	critical	0.8886231012778	0.0375319078883482	Inf	0.815061913545563	0.962184289010037	7	HOCortical
Alice	baseline	0.635032573279751	0.0532674482824899	Inf	0.530630293097721	0.739434853461781	8	HOCortical
Lang	baseline	0.147692992965241	0.01613319056626	Inf	0.11607252049965	0.179313465430832	8	HOCortical
MD	baseline	-0.108232445494883	0.023037430430711	Inf	-0.153384979435423	-0.0630799115543418	8	HOCortical
Alice	critical	1.72175882909375	0.0532674482824905	Inf	1.61735654891172	1.82616110927578	8	HOCortical
Lang	critical	1.0185034355998	0.0161331905662599	Inf	0.986882963134207	1.05012390806539	8	HOCortical
MD	critical	-0.301504768329526	0.023037430430711	Inf	-0.346657302270067	-0.256352234388985	8	HOCortical
Alice	baseline	1.33145481299953	0.0717749817829278	Inf	1.19077843371398	1.47213119228509	9	HOCortical
Lang	baseline	0.186386189439208	0.0221329551718378	Inf	0.143006394430966	0.229765984447449	9	HOCortical
MD	baseline	-0.315896624168918	0.0312490091176795	Inf	-0.377143556592133	-0.254649691745702	9	HOCortical
Alice	critical	2.94862973160467	0.0717749817829349	Inf	2.8079533523191	3.08930611089024	9	HOCortical
Lang	critical	1.35597124751284	0.0221329551718377	Inf	1.3125914525046	1.39935104252109	9	HOCortical
MD	critical	-0.551989513932715	0.0312490091176794	Inf	-0.613236446355931	-0.4907425815095	9	HOCortical
Alice	baseline	2.17093821914493	0.102619032882841	Inf	1.96980861056623	2.37206782772363	10	HOCortical
Lang	baseline	0.813705400480866	0.033769226086056	Inf	0.747518933566406	0.879891867395327	10	HOCortical
MD	baseline	-0.229366624164039	0.0458740528974702	Inf	-0.319278115667966	-0.139455132660112	10	HOCortical
Alice	critical	4.14418277728439	0.10261903288284	Inf	3.9430531687057	4.34531238586309	10	HOCortical
Lang	critical	2.27933653929107	0.033769226086056	Inf	2.21315007237661	2.34552300620553	10	HOCortical
MD	critical	-0.439812803297896	0.0458740528974702	Inf	-0.529724294801823	-0.349901311793969	10	HOCortical
Alice	baseline	0.563379566532471	0.0684963460513363	Inf	0.42912919519926	0.697629937865683	11	HOCortical
Lang	baseline	0.0374717541987496	0.0205225011652123	Inf	-0.00275160895774782	0.077695117355247	11	HOCortical
MD	baseline	-0.363266611065635	0.0295096401345091	Inf	-0.421104442926011	-0.30542877920526	11	HOCortical
Alice	critical	1.73656683397419	0.0684963460513302	Inf	1.60231646264099	1.87081720530739	11	HOCortical
Lang	critical	1.10541322162085	0.0205225011652122	Inf	1.06518985846436	1.14563658477735	11	HOCortical
MD	critical	-0.715418542167989	0.0295096401345091	Inf	-0.773256374028365	-0.657580710307613	11	HOCortical
Alice	baseline	1.10282796765172	0.0743390689855694	Inf	0.957126069795762	1.24852986550767	12	HOCortical
Lang	baseline	0.494753954233562	0.0241007593297181	Inf	0.447517333947247	0.541990574519877	12	HOCortical
MD	baseline	-0.233767546979184	0.0330206757950712	Inf	-0.298486882282697	-0.16904821167567	12	HOCortical
Alice	critical	2.65174481648913	0.0743390689855709	Inf	2.50604291863318	2.79744671434509	12	HOCortical
Lang	critical	1.77316341740635	0.0241007593297181	Inf	1.72592679712004	1.82040003769267	12	HOCortical
MD	critical	-0.482200141467372	0.0330206757950713	Inf	-0.546919476770885	-0.417480806163859	12	HOCortical
Alice	baseline	0.736466420585843	0.100146440451282	Inf	0.540183004121446	0.93274983705024	13	HOCortical
Lang	baseline	0.64616376143027	0.0340131058497876	Inf	0.579499298962338	0.712828223898203	13	HOCortical
MD	baseline	0.0420662459877228	0.0454038479131854	Inf	-0.0469236606816546	0.1310561526571	13	HOCortical
Alice	critical	2.22213309500451	0.100146440451279	Inf	2.02584967854012	2.41841651146891	13	HOCortical
Lang	critical	2.05478774089203	0.0340131058497875	Inf	1.98812327842409	2.12145220335996	13	HOCortical
MD	critical	-0.14465000401228	0.0454038479131853	Inf	-0.233639910681657	-0.0556600973429024	13	HOCortical
Alice	baseline	0.11211625340056	0.0419881427224416	Inf	0.0298210058868471	0.194411500914273	14	HOCortical
Lang	baseline	0.0225783376325049	0.0132016093021264	Inf	-0.00329634113763167	0.0484530164026416	14	HOCortical
